First_pokemon,Second_pokemon,Winner,HP_diff,Atk_diff,Def_diff,SpAtk_diff,SpDef_diff,Spd_diff,1_2_Atk_Def,1_2_Atk_HP,1_2_SpAtk_SpDef,1_2_SpAtk_HP,2_1_Atk_Def,2_1_Atk_HP,2_1_SpAtk_SpDef,2_1_SpAtk_HP,Dmg_mul_1,Dmg_mul_2,Lgnd_1,Lgnd_2,Prio,Pkmn_1_win
434,580,580,13,12,23,5,23,-29,27,27,13,-7,-8,2,-15,-25,0.5,2.0,0,0,1,0
671,166,166,-40,-45,-10,45,-10,-20,-45,-45,45,45,10,40,10,40,2.0,1.0,0,0,1,0
223,641,223,-45,10,30,-90,-20,55,0,-35,-50,-75,-40,0,60,60,1.0,1.0,0,0,0,1
96,792,792,-5,10,-30,-57,-30,-98,0,-5,-40,-45,20,-10,47,17,1.0,1.0,0,0,1,0
647,418,418,-20,-20,-40,-70,-80,-35,-30,-20,-90,-40,30,20,60,50,1.0,1.0,0,1,1,0
311,127,127,5,65,-15,-35,15,-15,35,75,15,5,-15,5,35,35,2.0,0.5,0,0,1,0
286,414,414,-10,-55,-80,-45,-50,-40,-60,10,-50,-20,75,75,45,35,2.0,1.0,0,0,1,0
300,245,300,-25,15,-40,-50,-110,15,-15,-10,-110,-35,10,0,50,40,1.0,1.0,0,0,0,1
83,602,83,25,57,40,5,-15,3,30,65,-25,0,-67,-17,-15,-30,2.0,4.0,0,0,0,1
259,49,259,0,13,-18,-10,-10,65,8,18,0,20,13,5,20,30,0.5,1.0,0,0,0,1
436,410,410,-51,-87,-86,-62,-46,-59,-72,-37,-32,-37,101,101,76,76,0.5,1.0,0,0,1,0
141,208,141,20,50,24,-45,15,51,70,50,-25,-15,-4,-20,5,10,2.0,1.0,0,0,0,1
486,590,590,-43,-46,56,29,51,-55,29,-21,14,-31,19,68,-66,-17,0.5,2.0,0,0,1,0
185,586,586,-10,-97,-92,-4,-24,42,-92,-47,-24,-29,97,60,4,-15,2.0,1.0,0,0,0,0
791,376,376,0,-10,-20,5,-30,0,-25,-10,-25,5,5,0,0,0,1.0,1.0,0,0,0,0
647,229,647,-10,-70,-50,-15,-30,10,-40,-10,-40,-30,80,70,5,-5,0.5,1.0,0,0,0,1
288,699,699,-7,10,-4,-85,-44,0,5,-15,-55,-35,-1,-18,74,57,1.0,1.0,0,0,0,0
29,436,436,-9,2,0,-18,10,-6,16,16,-4,-4,14,23,4,23,1.0,1.0,0,0,1,0
777,790,777,-5,-17,-114,66,104,52,-84,5,64,15,47,27,-106,-46,1.0,2.0,0,0,0,1
166,270,270,-6,10,-30,10,-54,-10,-30,-6,-54,-6,-10,-10,-10,-10,0.5,1.0,0,1,1,0
305,87,305,-57,-40,-75,-35,-25,20,-75,-60,-15,-30,40,37,45,62,1.0,1.0,0,0,0,1
50,86,50,-30,0,5,45,35,25,0,-25,45,-5,-5,5,-35,-20,2.0,2.0,0,0,0,1
50,709,709,-29,-60,-20,-30,-5,-61,-25,-24,5,-4,55,65,40,55,2.0,4.0,0,1,1,0
120,280,280,0,-75,15,-100,-50,-75,5,5,-50,-50,65,80,100,50,2.0,2.0,0,0,1,0
359,696,359,-12,-25,-10,-5,-10,2,-10,-12,-10,-12,25,25,5,5,1.0,1.0,0,0,0,1
25,396,25,-20,6,-15,-25,-15,22,6,6,-25,-25,15,20,15,20,1.0,1.0,0,0,0,1
119,74,119,-15,-10,50,35,10,15,20,10,25,5,-20,35,-20,-15,1.0,0.5,0,0,0,1
634,325,634,5,5,-5,5,5,25,5,0,5,-10,5,-10,-5,-20,1.0,1.0,0,0,0,1
640,614,614,-30,-77,-30,60,-10,-62,-40,-55,55,30,67,52,5,0,0.0,2.0,0,0,1,0
91,795,91,-56,-35,-66,-23,-33,-35,-56,-43,-37,-50,45,48,19,29,1.0,1.0,0,1,1,1
633,755,633,-2,57,-6,61,3,56,39,43,63,58,-12,-12,-1,-1,0.5,2.0,0,0,0,1
451,724,724,5,51,7,-19,-21,-34,48,45,-5,20,-10,-11,35,34,1.0,1.0,0,0,1,0
299,381,299,15,-25,-40,20,-20,35,0,25,10,15,65,35,10,-20,2.0,2.0,0,0,0,1
77,315,77,34,45,-40,55,15,15,0,59,55,54,-5,-20,-15,-35,2.0,2.0,0,0,0,1
780,82,780,30,15,-39,20,37,21,-5,55,20,10,19,10,-37,-40,4.0,1.0,0,0,0,1
228,364,228,-5,-20,15,-60,-5,30,35,25,-5,-15,40,50,60,50,2.0,2.0,0,0,0,1
740,328,328,28,-20,-57,27,39,55,-60,15,-3,62,17,7,-69,7,2.0,1.0,0,0,0,0
712,659,712,81,120,9,96,4,85,79,126,34,76,-50,-75,-66,-101,1.0,2.0,1,0,0,1
147,634,147,10,15,20,70,55,55,25,10,70,55,-10,-15,-55,-25,1.0,1.0,0,0,0,1
641,555,555,65,20,20,80,30,-33,10,20,70,80,-30,-65,-40,-65,1.0,1.0,0,0,1,0
188,323,323,0,5,-12,25,15,-5,-15,-25,5,-5,-8,-30,-35,-30,1.0,1.0,0,0,1,0
625,337,625,-2,-50,60,15,20,-70,-35,-10,10,35,-45,42,-25,22,2.0,1.0,0,0,1,1
364,714,714,-21,43,-30,-14,-30,-53,25,24,25,24,12,2,69,59,2.0,2.0,0,0,1,0
136,38,136,19,38,17,60,45,43,55,49,60,54,0,-8,-45,-25,1.0,1.0,0,0,0,1
468,371,371,-25,-60,-40,7,-12,-35,-50,-35,-3,-8,50,50,2,10,2.0,1.0,0,0,1,0
448,772,772,-1,-7,-24,-19,-12,-53,10,7,-8,-23,41,15,23,-3,0.25,2.0,0,0,1,0
604,275,275,-40,-40,-6,-75,-46,-63,-20,-25,-55,-40,26,55,66,75,2.0,0.25,0,0,1,0
510,663,663,0,-38,-65,-8,-25,-50,-53,2,-23,2,50,40,10,10,0.5,2.0,0,0,1,0
23,700,700,-8,-10,-54,-20,-2,-7,-49,-11,-2,-21,15,7,20,7,1.0,2.0,0,1,1,0
333,56,333,60,55,155,25,15,-45,85,100,15,50,-125,-15,-25,-35,1.0,4.0,0,0,1,1
13,299,299,-11,3,60,45,55,-2,43,13,75,45,-20,21,-25,11,0.5,2.0,0,0,1,0
180,117,117,-50,-35,-45,-20,5,25,-55,-70,-35,-50,25,15,-20,20,1.0,1.0,0,0,0,0
494,365,365,63,90,35,40,10,52,70,85,5,35,-55,-68,-45,-68,1.0,1.0,0,0,0,0
575,651,651,-20,-82,-57,-7,-57,44,-52,-17,-52,-17,87,85,12,10,1.0,1.0,0,0,0,0
672,777,777,-44,-13,-10,-80,-110,-23,17,-3,-120,-60,40,54,70,64,2.0,2.0,0,0,1,0
489,717,717,0,-123,-85,-62,-12,-98,-85,-95,-62,-85,123,28,12,-23,1.0,2.0,0,0,1,0
686,181,181,-10,50,20,-15,-70,-25,35,30,-70,-15,-35,-10,15,10,1.0,1.0,0,0,1,0
52,755,755,-27,22,-11,-14,-2,-24,4,8,-12,-17,-7,13,4,24,1.0,1.0,0,0,1,0
210,168,168,-5,-17,-35,-38,-55,-45,-35,-15,-55,-35,17,7,38,8,0.5,4.0,0,0,1,0
600,44,44,2,49,0,-51,-25,-15,50,52,-70,-43,1,1,6,6,1.0,1.0,0,0,1,0
470,341,341,16,-2,8,-28,-13,-61,8,-12,-18,-3,2,-26,23,9,1.0,2.0,0,0,1,0
644,149,644,-29,-10,-20,-20,-15,4,-20,-15,-10,0,10,24,25,49,1.0,1.0,0,0,0,1
241,248,248,-20,-35,35,-45,5,-60,5,-20,-15,-10,5,35,25,55,2.0,1.0,0,0,1,0
137,184,184,-20,35,20,-15,-10,-45,45,40,-25,-30,-10,25,0,5,0.5,2.0,0,0,1,0
610,45,610,-45,15,55,65,50,70,40,-55,85,-5,-30,-25,-30,-25,1.0,1.0,0,0,0,1
783,666,666,-31,-49,-10,-61,-25,-4,-14,-19,-36,-41,45,61,50,51,1.0,0.5,0,0,1,0
218,15,218,140,13,3,8,33,3,-22,-17,8,-17,-38,-170,-33,-165,1.0,2.0,0,0,0,1
139,285,139,40,45,60,10,40,75,65,65,10,5,-40,-20,-40,-45,1.0,1.0,0,0,0,1
129,580,129,18,15,3,15,38,3,30,30,23,3,12,-3,-30,-30,1.0,1.0,0,0,0,1
732,525,732,-32,-49,-9,4,9,46,1,-29,14,-36,59,52,1,-8,2.0,4.0,0,0,0,1
30,192,30,20,35,24,-5,34,10,40,45,20,25,-19,-10,-9,10,1.0,2.0,0,0,0,1
69,603,603,-50,-83,-65,35,-25,-2,-60,-55,25,30,88,78,15,45,1.0,2.0,0,0,1,0
613,661,613,20,27,-25,0,-15,44,12,42,-15,5,10,-5,0,-15,2.0,1.0,0,0,0,1
65,23,23,7,30,5,30,10,-6,35,27,30,17,0,-10,-10,-20,1.0,1.0,0,0,1,0
608,333,608,-10,-43,-95,17,15,66,-113,-3,17,7,25,50,-15,0,1.0,2.0,0,0,0,1
336,232,232,-20,-65,0,20,-20,-5,-15,-20,-35,-20,50,65,-35,-20,2.0,2.0,0,0,1,0
48,132,132,35,35,5,-35,-45,0,15,40,-55,25,-25,-30,25,25,2.0,2.0,0,0,0,0
180,652,180,-29,-35,-15,-15,25,40,-25,-49,-15,-29,25,15,-25,15,2.0,1.0,0,0,0,1
791,570,570,-24,-58,-15,-43,-10,-51,-20,-34,-5,-19,53,48,48,48,1.0,1.0,0,0,1,0
604,100,100,0,10,29,-70,4,-23,15,15,-5,0,-24,5,61,70,0.5,1.0,0,0,1,0
360,63,63,-20,-5,-15,-15,-25,-85,40,35,-25,-20,60,60,15,15,1.0,1.0,0,0,1,0
194,579,579,5,-15,-10,29,15,-8,-10,-10,35,15,15,0,-9,-19,2.0,1.0,0,0,1,0
203,449,203,-10,-30,6,-5,21,5,1,-10,1,-10,25,30,-15,5,1.0,1.0,0,0,0,1
762,680,762,-44,9,6,16,24,12,-9,-34,-2,-12,-24,1,-42,16,1.0,2.0,0,0,0,1
639,774,774,-5,-20,-110,55,-100,-30,-120,-20,-45,55,10,5,0,5,1.0,1.0,0,0,1,0
316,166,316,-39,-10,-55,-50,-50,60,-10,-10,-50,-50,55,39,50,39,2.0,1.0,0,0,0,1
444,652,444,16,65,25,-5,5,85,75,51,-5,-19,-15,-30,-5,-30,2.0,1.0,0,0,0,1
120,491,491,30,-7,-13,-62,-78,-10,-23,35,-78,-20,-3,12,62,12,1.0,1.0,0,0,1,0
124,504,124,57,34,40,-21,40,40,55,47,0,-8,-19,-44,-19,-44,1.0,2.0,0,0,0,1
146,469,469,60,5,-10,23,17,-20,-5,-5,32,40,0,-70,-8,-43,0.5,2.0,0,0,1,0
264,29,264,80,55,41,50,21,45,71,80,36,55,-25,-55,-35,-75,1.0,1.0,1,0,0,1
551,200,551,0,50,20,40,20,50,20,0,20,0,-50,-50,-40,-40,2.0,1.0,1,0,0,1
525,123,525,45,75,-35,-30,20,20,15,65,30,5,-25,-55,40,-10,2.0,2.0,0,0,0,1
228,674,674,-11,-52,-15,-5,-15,-12,5,19,-15,-21,72,82,5,-5,1.0,1.0,0,0,1,0
427,458,427,65,151,55,151,55,79,135,140,135,140,-71,-76,-71,-76,2.0,0.5,1,0,0,1
518,254,518,2,28,5,10,20,10,61,50,30,22,28,20,0,10,1.0,1.0,0,0,0,1
588,561,588,12,2,10,14,10,69,12,2,32,22,0,-12,8,-4,1.0,1.0,0,0,0,1
743,421,421,-13,-48,-38,-114,-72,-67,-18,2,-74,-34,68,63,112,93,0.5,2.0,0,1,1,0
626,234,234,-1,-17,48,18,-30,-93,23,23,-22,-2,-8,41,-10,-19,2.0,1.0,0,0,1,0
399,715,715,-21,-32,-40,-74,-40,-83,-50,-51,-35,-36,22,2,79,59,0.5,2.0,0,0,1,0
773,726,773,13,-5,5,-2,11,4,6,4,25,27,6,-4,16,16,2.0,1.0,0,0,0,1
178,152,152,30,-50,-60,-19,11,-5,-60,0,-9,6,50,20,-1,-5,0.5,2.0,0,0,1,0
223,248,248,-10,-15,55,-75,-15,-10,25,0,-45,-40,-15,25,45,45,2.0,1.0,0,0,1,0
557,738,557,31,37,56,14,16,71,36,31,-4,31,-57,-37,-34,-14,1.0,1.0,0,0,0,1
762,247,247,20,15,60,17,73,-21,45,30,47,52,-30,-5,-43,15,1.0,1.0,0,0,1,0
542,362,362,10,20,20,70,40,0,40,40,70,70,0,10,-40,-10,4.0,2.0,1,0,0,0
401,329,401,60,-5,5,40,35,15,-5,30,40,45,-5,-25,-35,-55,1.0,2.0,0,0,0,1
432,437,432,-14,17,38,17,38,99,43,31,43,31,-12,28,-12,28,2.0,1.0,1,0,0,1
110,151,110,-10,-10,-55,-35,10,85,-75,-20,10,10,-10,0,35,55,2.0,1.0,0,0,0,1
704,748,704,5,52,4,27,9,17,24,26,29,36,-32,-31,-7,4,1.0,1.0,1,0,0,1
647,4,4,-20,-40,-73,-82,-70,-5,-63,-20,-80,-40,50,40,72,62,1.0,2.0,0,0,1,0
470,136,136,11,-47,-9,-43,-23,-59,-9,-17,-28,-8,47,19,38,24,2.0,0.5,0,0,1,0
150,459,459,-25,-19,15,11,-50,-1,-45,-20,-15,30,-41,24,24,44,2.0,4.0,0,0,1,0
378,505,505,-17,-65,12,-25,22,-62,-24,-42,-4,-22,29,40,-1,20,0.5,4.0,0,0,1,0
160,325,325,-9,19,0,15,15,0,19,14,15,0,0,4,-15,-6,1.0,1.0,0,0,0,0
141,287,141,57,95,38,30,59,21,84,87,19,22,-49,-65,-70,-65,1.0,1.0,0,0,0,1
350,278,350,10,55,10,25,5,50,80,80,50,50,15,15,20,15,2.0,2.0,0,0,0,1
731,599,731,-58,-27,-30,26,-33,39,-12,-47,-29,-64,45,38,-22,-32,2.0,0.5,0,0,0,1
9,532,9,28,54,1,64,38,9,27,54,82,109,-28,-28,-20,17,1.0,2.0,0,0,0,1
71,550,550,-15,-40,-45,0,5,-5,-40,-20,45,65,45,35,40,80,0.0,2.0,0,1,1,0
332,53,332,0,-5,60,-10,-30,10,10,30,-30,-10,-45,35,10,0,2.0,1.0,0,0,0,1
785,268,785,-35,-44,12,-37,-25,23,-20,-10,-42,-42,12,69,20,30,2.0,2.0,0,0,0,1
45,53,53,55,-50,-60,-15,-55,-10,-35,-15,-35,-15,75,-20,35,-55,1.0,1.0,0,0,1,0
698,478,478,-5,25,-5,-55,-50,-45,25,25,-55,-10,5,5,50,50,1.0,1.0,0,0,1,0
273,374,273,-3,-35,-30,15,20,35,-20,2,30,22,45,40,-5,10,2.0,0.5,0,0,0,1
620,612,612,20,23,90,30,40,-20,60,45,30,15,-53,2,-40,-35,2.0,2.0,0,0,1,0
445,621,621,9,-30,-30,0,-30,-17,-25,-5,-35,-15,35,16,-5,-24,1.0,2.0,0,0,1,0
473,600,473,15,-75,-41,30,-31,-15,-25,-25,-15,-15,91,35,-14,-60,2.0,0.5,0,0,1,1
669,543,543,-41,-60,-51,-65,-51,-57,-76,-61,-41,-26,35,40,75,80,2.0,0.5,0,1,1,0
697,396,697,42,55,40,75,40,48,55,55,75,75,-40,-42,-40,-42,1.0,2.0,0,0,0,1
55,242,55,35,0,25,25,40,25,30,30,55,55,5,-5,-10,-5,1.0,1.0,0,0,0,1
277,312,277,-15,0,-20,35,15,15,0,0,35,10,20,15,-15,-10,1.0,1.0,0,0,0,1
650,707,707,-50,-45,-55,-110,-75,-30,-25,-25,-80,-60,75,70,105,100,0.5,2.0,0,1,1,0
218,711,711,65,-97,-32,-97,-32,-62,-57,-92,-57,-92,72,-60,72,-60,1.0,1.0,0,1,1,0
584,631,631,-25,-20,3,-35,-57,-60,-7,-5,-57,-55,10,40,35,5,0.5,0.5,0,0,1,0
485,701,701,-34,-105,-4,-48,-4,-85,-66,-67,-66,-67,43,72,-14,15,4.0,2.0,0,1,1,0
627,39,39,13,36,76,28,10,-33,51,47,28,22,-61,-2,-10,-19,1.0,0.5,0,0,1,0
757,22,22,-10,-6,-2,-13,-4,-26,-1,-9,-13,-26,7,7,4,-3,1.0,1.0,0,0,1,0
372,438,438,-26,-56,-28,-58,-30,-48,-23,-28,-25,-30,61,54,63,54,2.0,1.0,0,0,1,0
70,663,70,-20,-65,-85,50,-15,15,-80,-25,35,60,70,60,0,30,0.5,1.0,0,0,0,1
446,321,446,7,25,30,35,30,46,55,13,25,-17,0,-19,-40,-59,1.0,2.0,0,0,0,1
442,470,442,-36,7,-18,-27,-32,26,7,-21,-32,-46,18,8,27,17,1.0,1.0,0,0,0,1
425,681,425,55,95,110,95,40,25,130,135,100,105,-75,-15,-35,-45,1.0,1.0,1,0,0,1
554,192,554,60,50,55,30,55,30,55,60,55,60,-50,-50,-30,-30,1.0,1.0,1,0,0,1
109,98,109,10,-35,-50,10,30,60,-70,0,30,25,15,25,-10,5,2.0,1.0,0,0,0,1
162,213,162,-4,69,-15,40,-30,15,24,39,-30,5,-30,-26,-40,-31,1.0,1.0,0,0,0,1
134,21,134,25,5,-5,80,60,39,10,10,80,75,10,-20,-60,-30,2.0,1.0,0,0,0,1
526,663,663,25,-20,-45,65,-10,0,-35,20,50,75,30,15,-5,-15,0.5,1.0,0,0,0,0
416,783,416,26,-16,30,56,145,4,-20,-4,45,46,-34,-14,-156,-36,2.0,1.0,1,0,0,1
569,430,569,-9,-130,17,-130,17,-84,30,0,30,0,143,139,143,139,2.0,0.0,0,1,1,1
116,533,533,0,40,-28,-70,3,-10,-2,55,-72,-15,-14,15,-5,55,1.0,1.0,0,0,1,0
410,141,410,0,20,51,60,-10,39,66,50,20,25,-5,30,-30,-35,1.0,1.0,0,0,0,1
323,73,73,-20,-60,-10,-15,5,-15,-30,-50,-15,-50,40,30,-5,-15,2.0,1.0,0,0,1,0
54,305,305,22,20,15,-25,0,-5,20,17,-15,2,-15,-25,10,5,4.0,2.0,0,0,1,0
669,681,669,5,-55,5,10,5,-45,-20,-15,15,20,30,35,0,5,1.0,1.0,0,0,1,1
265,251,265,10,15,55,50,75,45,15,-15,50,0,-55,-40,-75,-60,2.0,1.0,1,0,0,1
421,422,421,-20,30,10,10,-20,20,40,30,20,60,0,20,30,70,1.0,0.5,1,1,0,1
115,428,428,-50,20,-47,-65,10,-13,20,20,-65,-65,47,50,-10,50,1.0,2.0,0,1,1,0
371,325,371,20,50,40,20,30,20,50,45,20,5,-40,-25,-30,-35,1.0,0.5,0,0,0,1
329,566,566,5,25,40,30,10,-5,40,40,10,10,-25,10,-30,-25,1.0,0.5,0,0,1,0
470,317,317,75,-42,3,27,32,-6,3,47,27,56,42,14,-32,-46,1.0,1.0,0,0,1,0
784,745,745,-16,-14,10,-21,-35,-61,6,-9,-46,-31,10,21,10,6,1.0,0.0,0,0,1,0
772,172,772,0,8,-3,-35,-22,18,14,14,-11,-4,9,6,46,31,1.0,1.0,0,0,0,1
528,43,528,30,124,55,15,50,45,125,127,0,27,-54,-27,-65,-18,1.0,1.0,0,0,0,1
345,368,368,-23,-55,-15,40,20,-25,0,-13,40,27,70,65,-20,10,1.0,1.0,0,0,1,0
372,34,34,-25,-52,-67,1,-14,-5,-62,-27,-9,-29,57,50,4,-5,2.0,1.0,0,0,1,0
425,101,101,55,130,115,35,35,-5,135,135,95,105,-110,-50,25,15,2.0,1.0,1,0,1,0
142,313,313,15,75,29,15,75,-9,75,75,15,-10,-29,-15,-75,-40,1.0,1.0,0,0,1,0
98,716,716,-70,-12,23,-83,-103,-50,-12,-35,-83,-55,-23,47,103,98,1.0,1.0,0,0,1,0
29,439,29,-18,9,-9,-21,-2,15,7,7,-16,-13,7,16,7,26,1.0,1.0,0,0,0,1
716,606,606,40,-23,-12,73,59,-22,-12,17,59,68,23,0,-73,-45,2.0,2.0,0,0,1,0
352,790,352,75,-27,-139,46,-1,32,-94,-5,44,-5,72,-53,-1,-126,1.0,0.5,0,0,0,1
142,222,142,-5,85,39,5,65,36,85,55,5,-30,-39,-25,-65,-30,1.0,1.0,0,0,0,1
256,25,25,5,-21,0,10,0,-37,0,5,0,5,21,21,-10,-10,2.0,1.0,0,0,1,0
772,104,772,43,47,-85,44,18,48,-68,57,29,39,-30,-33,-33,-48,2.0,2.0,0,0,0,1
464,533,533,20,15,-5,-25,-5,-46,-27,30,-27,30,-37,-5,3,35,1.0,4.0,0,0,1,0
56,279,56,-70,-65,-45,-75,-25,15,-15,-25,-35,-45,95,110,65,100,2.0,1.0,0,0,0,1
667,374,374,12,-25,-10,35,20,-5,-10,12,50,42,25,25,-5,-5,1.0,1.0,0,0,1,0
476,602,476,10,13,-6,4,16,63,-14,21,-26,-1,-21,-2,-46,-15,1.0,1.0,0,0,0,1
748,167,748,29,-1,11,34,16,59,-17,3,18,38,-27,-25,-32,-25,1.0,1.0,0,0,0,1
501,102,102,48,47,58,-62,-3,-63,52,52,-7,8,-53,-43,58,22,2.0,1.0,0,0,1,0
507,301,301,-11,-36,-4,-1,11,-59,-11,-11,-1,-11,29,36,-11,1,1.0,1.0,0,0,1,0
181,558,558,-10,-28,5,10,65,40,-10,-30,10,-10,13,8,-65,-10,1.0,2.0,0,0,0,0
169,497,169,40,12,60,48,60,20,42,42,43,43,-30,-10,-65,-45,1.0,1.0,0,0,0,1
166,463,166,70,70,58,70,58,30,58,70,58,70,-70,-70,-70,-70,1.0,2.0,0,0,0,1
377,593,377,-15,-10,50,45,85,40,15,-5,35,-5,-25,20,-95,-35,2.0,0.5,0,0,0,1
436,351,436,-86,-12,9,-12,9,1,23,-72,23,-72,26,26,26,26,0.5,2.0,0,0,0,1
129,110,110,20,42,-5,-15,0,-72,22,32,-15,5,-15,-30,0,0,1.0,2.0,0,0,1,0
730,539,539,-35,-55,-62,-65,-67,-18,-55,-30,-65,-40,62,60,67,60,1.0,1.0,0,1,1,0
122,168,168,190,-57,-75,-28,25,-10,-75,-55,-45,-25,57,-188,-42,-187,1.0,1.0,0,0,1,0
22,207,22,33,30,25,20,20,41,30,30,20,20,-25,-33,-20,-33,2.0,0.5,0,0,0,1
572,522,572,10,-12,-67,38,-2,6,-32,33,33,33,47,35,-3,-15,0.5,0.5,0,0,0,1
766,418,418,-18,-25,-38,-1,-36,-1,-35,-25,-21,29,28,18,16,48,1.0,1.0,0,1,1,0
318,429,429,14,-99,-27,-99,-27,-122,1,1,1,1,127,86,127,86,1.0,1.0,0,1,1,0
10,336,336,-16,-12,-10,-10,-11,-37,-27,-12,-25,-10,-5,16,-4,16,1.0,1.0,0,0,1,0
566,641,566,-65,-5,-30,-100,-40,25,-15,-50,-60,-85,20,20,80,80,1.0,1.0,0,0,0,1
593,129,129,-5,-12,-10,-40,-45,-33,15,0,-55,-55,37,17,30,-10,1.0,1.0,0,0,1,0
502,431,431,-10,-20,-70,-40,-105,-25,-110,0,-130,-20,-20,30,15,30,2.0,2.0,0,1,1,0
348,385,348,-15,0,-50,5,-100,25,20,30,-55,5,70,45,40,15,1.0,1.0,0,0,0,1
3,668,3,5,7,8,-25,5,40,7,7,5,25,-8,-5,25,45,1.0,2.0,0,0,0,1
103,369,103,-13,-35,20,70,35,65,5,-8,110,97,20,40,5,40,1.0,0.25,0,0,0,1
784,405,405,-41,-24,-60,-1,-10,-14,-64,-34,-21,-56,20,31,-10,-14,4.0,1.0,0,0,1,0
402,486,486,-32,-25,-31,-5,-61,-1,-52,-3,-42,7,4,54,24,44,1.0,1.0,0,0,1,0
505,115,115,33,-14,12,51,-45,-2,53,56,-24,36,55,37,-30,-48,1.0,0.5,0,0,1,0
649,758,649,-31,-17,-28,7,-15,30,-13,-11,0,-11,32,37,8,13,1.0,1.0,0,0,0,1
372,352,352,-120,-42,-2,-44,-4,0,3,-122,1,-124,47,40,49,40,1.0,1.0,0,0,0,0
452,514,514,-30,-40,-80,-80,-20,-5,-85,-40,-40,-20,35,30,60,90,0.5,1.0,0,0,1,0
435,541,541,-5,-11,-15,-75,-15,-34,-11,9,-25,-25,15,25,65,55,2.0,1.0,0,1,1,0
216,505,505,-23,-46,-5,-1,20,0,-5,-23,20,2,46,46,1,26,1.0,1.0,0,0,0,0
460,676,676,-35,-31,25,-11,5,-14,-1,-16,-21,-36,5,50,-15,10,1.0,2.0,0,0,1,0
432,214,214,-10,10,48,10,48,89,53,35,53,35,-5,35,-5,35,0.0,2.0,1,0,0,0
701,126,701,61,89,20,2,65,48,59,99,47,42,-50,-51,-20,-21,1.0,2.0,1,0,0,1
619,202,202,-40,-10,10,-55,-65,-15,-10,-25,-65,-55,-10,25,55,40,1.0,2.0,0,0,1,0
751,632,632,20,85,10,70,10,-5,110,110,110,110,15,5,30,20,1.0,2.0,0,0,1,0
34,406,406,32,70,55,5,-10,-32,45,57,-20,2,-80,-45,-15,-35,1.0,2.0,0,0,1,0
647,621,647,10,-15,-20,5,-20,27,-10,10,-30,-10,25,15,-15,-25,1.0,2.0,0,0,0,1
351,573,573,80,17,-13,17,-13,-4,22,20,22,20,18,-77,18,-77,2.0,0.5,0,0,1,0
243,699,699,-10,45,10,-30,-30,-55,40,20,0,20,-15,-15,60,60,2.0,1.0,0,0,1,0
368,521,521,-13,39,-26,-56,4,-5,29,29,4,-26,16,3,56,43,1.0,1.0,0,0,1,0
430,141,430,-45,55,-59,120,-80,69,101,85,80,85,105,75,40,10,1.0,1.0,1,0,0,1
765,379,765,-42,-43,-64,-20,-64,27,-59,-48,-46,-25,48,37,38,37,1.0,1.0,0,0,0,1
37,428,428,-10,-8,-13,-25,-15,-24,-8,-8,-25,-25,13,10,15,10,2.0,2.0,0,1,1,0
366,668,366,0,-5,15,-55,10,40,-5,-5,-25,-5,-15,0,20,50,1.0,1.0,0,0,0,1
82,201,82,-15,-5,0,15,-20,5,-20,25,-20,-25,-15,45,-15,-25,2.0,0.5,0,0,0,1
379,133,133,16,-29,17,26,27,-62,1,11,1,11,13,24,-52,-31,4.0,2.0,0,0,1,0
762,169,169,-15,-7,-10,14,23,-36,-25,-5,-3,17,-8,17,-40,18,2.0,0.25,0,0,1,0
341,68,341,-30,-45,-55,15,-15,25,-45,-40,-5,-5,55,35,-5,10,2.0,1.0,0,0,0,1
62,163,163,-66,-30,-55,-119,-45,-60,-10,-26,-55,-71,75,70,109,114,0.5,2.0,0,1,1,0
324,51,51,-45,-35,50,-65,0,-20,-40,-30,-45,-30,-55,50,20,80,0.5,2.0,0,0,1,0
407,274,274,-5,10,15,-45,-35,-45,30,25,-25,-10,5,20,55,40,1.0,0.5,0,0,1,0
155,439,155,27,84,32,9,39,110,82,82,14,17,-34,-29,-34,-19,1.0,2.0,0,0,0,1
706,469,706,9,45,0,58,2,16,35,35,67,75,-10,-19,7,8,2.0,0.5,1,0,0,1
122,747,747,176,-43,-71,-48,24,-54,-71,-69,-46,-39,43,-202,-22,-167,1.0,1.0,0,0,1,0
764,62,62,31,-7,53,85,44,-11,38,33,75,80,-8,9,-54,-36,1.0,1.0,0,0,1,0
363,781,781,1,19,-30,41,-15,-16,15,36,30,36,26,16,4,-6,0.5,1.0,0,0,1,0
731,334,731,-8,-67,-175,-4,-28,34,-157,3,-24,-14,85,78,8,-2,2.0,0.5,0,0,0,1
302,348,302,-5,-60,10,-10,10,20,10,-15,35,10,60,50,35,25,1.0,1.0,0,0,0,1
47,104,47,5,0,-125,0,-5,-15,-115,10,-15,-5,10,5,-10,-10,0.5,4.0,0,0,1,1
93,88,93,-35,35,-110,-70,-20,70,-70,15,-20,-35,5,15,70,70,1.0,1.0,0,0,0,1
452,177,177,-45,-46,-29,5,15,-35,-34,-55,-5,-35,41,36,-25,5,1.0,1.0,0,0,1,0
189,723,723,31,-29,-43,-50,-50,-58,-28,-29,-30,-19,44,-31,70,0,1.0,1.0,0,0,1,0
377,466,466,5,5,70,10,90,-10,35,15,40,15,-40,5,-60,0,1.0,2.0,0,0,1,0
650,579,650,0,20,-5,4,15,17,25,25,10,-10,10,5,-9,-14,0.5,2.0,0,0,0,1
